Brand,Style,Review #,Variety,Country,Stars,Top Ten
Pot Noodle,Cup,939,Sweet & Sour,UK,3.75,
Maruchan,Tray,938,Yakisoba Four Cheese,USA,3.75,
Mama,Pack,937,Shrimp (TOM YUM),Thailand,3.75,
Yamachan,Pack,936,Mild Tonkotsu,USA,5,
Maruchan,Cup,935,Beef,USA,3.5,
Nongshim,Pack,934,Jinjja Jinjja Flamin' Hot & Nutty,USA,5,2013 #4
Paldo,Cup,933,Kokomen Spicy Chicken,South Korea,4.5,
Paldo,Pack,932,Namja Ramen (USA version),South Korea,5,
Kamfen,Tray,931,dried Mix Noodles Soya Bean Paste,China,3.75,
Maruchan,Cup,930,35% Less Sodium Beef,USA,3.5,
Vina Acecook,Pack,929,Good Artificial Minced Pork Bean Vermicelli,Vietnam,3.75,
Kamfen,Tray,928,Dried Mix Noodles Artificial Spicy Pork,China,4,
Paldo,Bowl,927,Kokomen Spicy Chicken,South Korea,4.75,
Ibumie,Pack,926,VegeMee Vegetarian Flavour,Malaysia,2.75,
Emart,Pack,925,Dare You! Habanero Ramen,South Korea,3.75,
Maruchan,Pack,924,35% Less Sodium Chicken,USA,3.75,
Ibumie,Pack,923,LadMee Hot Pepper,Malaysia,3.5,
Sunlee,Bowl,922,Shitake Mushroom Vernicalli,Thailand,1.25,
Ottogi,Bowl,921,Jjajang Bokki,South Korea,3.5,
Shirakiku,Pack,920,Hot & Spicy Udon,USA,3,
Maruchan,Pack,919,35% Less Sodium Beef,USA,3.5,
Nongshim,Cup,918,Tempura Udon Flavor Cup Ramyun,South Korea,4.5,
Vina Acecook,Pack,917,Good Chicken Abalone Bean Vermicelli,Vietnam,3.25,
Goku Uma,Bowl,916,Seafood Flavor Japanese Noodles,Japan,4.25,
Wai Wai,Pack,915,Casserole Beef Flavour,Thailand,3.5,
Nissin,Pack,914,Ramen Shop Sapporo Miso,Japan,4,
Nongshim,Cup,913,Spicy Shrimp Cup Ramyun,South Korea,4.25,
Maruchan,Cup,912,Instant Lunch Shrimp,USA,3.75,
Nissin,Pack,911,Top Ramen Cucharealo Habanero Shrimp,USA,3.75,
Paldo,Bowl,910,Namja Ramyun,South Korea,4.25,"
"
Indomie,Pack,909,Kriuuk Bawang,Indonesia,4.25,
Sapporo Ichiban,Cup,908,Original Flavor,USA,3.5,
Nongshim,Cup,907,Neoguri Spicy Seafood,South Korea,4,
Daddy,Pack,906,Kari 365 Curry Flavour,Malaysia,5,
Tradition,Cup,905,Vegetable Instant Noodle soup,USA,3.25,
Myojo,Tray,904,Ippei-chan Yomise-No Yakisoba Oriental,Japan,4.75,
Han's South Korea,Tray,903,Rice Noodle With Seafood Flavored Soup,South Korea,3.5,
Sunlee,Bowl,902,Pho Bo Beef Flavour Rice Stick,Thailand,3.25,
Sarimi,Pack,901,Rasa Ayam Bawang,Indonesia,3.5,
Maruchan,Cup,900,Instant Lunch Chicken,USA,3.5,
FMF,Pack,899,Chow Tomato ,Fiji,4.25,
Long Kow,Cup,898,Crystal Noodles Savory Shoyu,China,1.5,
FMF,Pack,897,Chow Masala,Fiji,4,
Vina Acecook,Pack,896,Good Tomyum Kung Bean Vermicelli,Vietnam,3.5,
SuperMi,Pack,895,Sedaaap Mi Goreng,Indonesia,5,
Han's South Korea,Tray,894,Rice Noodle With Kimchi Flavored Soup,South Korea,3,
Paldo,Bowl,893,Bowl Noodle Shrimp Flavor,South Korea,3.25,
ABC,Pack,892,Selera Pedas Hot Tomato Soup Flavor,Indonesia,4.5,
Vina Acecook,Pack,891,Hao Hao Mushroom,Vietnam,2.75,
Unif / Tung-I,Pack,890,Mushroom Flavor Ramen Noodles,Vietnam,3.5,
Yamachan,Pack,889,Rich Shoyu Ramen,USA,4,
Yamachan,Pack,888,Nagasaki Sara Udon Chicken ,USA,4.25,
Yamachan,Pack,887,Cold Noodles With Lemon Soy Dressing,USA,4,
Yamachan,Pack,886,Tonkotsu-Shoyu Rich Pork Flavor Ramen,USA,4.75,
Yamachan,Pack,885,Miso Ramen Rich Sapporo Miso,USA,5,
Yamachan,Pack,884,Miso Ramen - Mild,USA,4,
Yamachan,Pack,883,Shio Ramen Seafood Mild,USA,4.5,
SuperMi,Pack,882,GoBang,Indonesia,5,
Han's South Korea,Tray,881,Rice Noodle With Hot & Spicy,South Korea,3.25,
Golden Wheat,Cup,880,South Korean Style Seafood,China,2.75,
Song Hak,Bowl,879,Rice Topokki,South Korea,5,
Nissin,Pack,878,Top Ramen Short Cuts Lime Chili,USA,3.75,
Nongshim,Bowl,877,Shin Bowl (New),USA,4.25,
Sarimi,Pack,876,Soto Koya Pedasss,Indonesia,3.25,
Sunlee,Bowl,875,Artificial Chicken Rice Vermicelli,Thailand,2.5,
Fuji Mengyo,Bowl,874,Nabeyaki Udon,Japan,3.5,
Vifon,Pack,873,Viet Rice Noodles Chicken,Vietnam,3.5,
Nongshim,Bowl,872,Chapagetti,USA,5,
Dragonfly,Pack,871,Artificial Hot & Sour Shrimp,China,4,
SuperMi,Pack,870,Mi Keriting Rasa Ayam Bawang,Indonesia,3.75,
Vina Acecook,Pack,869,Good Chicken Bean Vermicelli,Vietnam,3.25,
CJ CheilJedang,Bowl,868,Katsuobushi Udon,South Korea,3.75,
Indomie,Pack,867,Rasa Coto Makassar,Indonesia,4,
Master Kong,Pack,866,Mianba,China,4,
Little Cook,Cup,865,Stewed Duck,Thailand,3,
Unif / Tung-I,Pack,864,Chinese Spices Tong Tsai Bean Vermicelli,Taiwan,3.5,
Indomie,Pack,863,Special Fried Curly Noodle (Local),Indonesia,5,
Nissin,Pack,862,Top Ramen Short Cuts Roast Chicken,USA,4.25,
Vina Acecook,Pack,861,Hao Hao Mi Chay Vegetarian,Vietnam,3.25,
Baijia,Pack,860,Artificial Pickled Cabbage Fish,China,2.75,
Tradition,Cup,859,Imitation Chicken Vegetarian,USA,3.75,
Indomie,Pack,858,Rasa Mi Cakalang,Indonesia,4.5,
Sempio,Bowl,857,Seafood Vermicelli Anchovy,South Korea,4.25,
Little Cook,Bowl,856,Mushroom Vegetarian,Thailand,4.75,
Vina Acecook,Bowl,855,Bestcook Hot & Sour Shrimp,Vietnam,4.25,
Long Kow,Bowl,854,Crystal Noodles Hot & Sour,China,3.5,
Dongwon,Bowl,853,RaUdong Unfried Noodle With Kimchi,South Korea,4.5,
SuperMi,Pack,852,Sedaaap Mi Kuah Rasa Kari Ayam,Indonesia,4,
Dragonfly,Bowl,851,Artificial Pork Ribs,China,3.5,
Nissin,Pack,850,Top Ramen Short Cuts Chicken,USA,4,
Nissin,Pack,849,Top Ramen Cucharealo Tomato Chicken,USA,3.5,
Golden Wheat,Cup,848,South Korean Style Spicy Pork,China,3.5,
Itomen,Bowl,847,Sansai Soba Edible Wld Plant,Japan,3.25,
Vifon,Pack,846,Mi Kim Chee,Vietnam,3.75,
Nongshim,Pack,845,Doong Ji Cold Noodle Chilled Broth,South Korea,4.25,
Maggi,Pack,844,2 Minute Noodles Perencah Asam Laksa,Malaysia,4,
Nissin,Pack,843,Top Ramen Short Cuts Beef,USA,3.5,
JML,Bowl,842,Artificial Stew Beef,China,3.75,
Nongshim,Pack,841,Chapagetti (South Korean),South Korea,4,
Chewy,Tray,840,Stir Rice Vermicelli Singaporean Laksa,China,3.75,
CJ CheilJedang,Cup,839,Mild Bean Curd Stew,South Korea,2,
Sarimi,Pack,838,Soto Koya Gurih,Indonesia,4,
Nissin,Pack,837,Top Ramen Cucharealo Picante Chicken,USA,4.5,
Binh Tay,Pack,836,Mi Chay Vegetarian,Vietnam,3.5,
Mr. Noodles,Pack,835,Shrimp,Canada,2.5,
Indomie,Pack,834,Mi Goreng Kriuuk Pedas,Indonesia,3.75,
Wai Wai,Pack,833,Vegetarian,Thailand,3.5,
Dragonfly,Pack,832,Mee Goreng Dry Ramen Noodles,China,3.75,
Vifon,Pack,831,Instant Porridge Chicken,Vietnam,3.25,
Seven-Eleven,Cup,830,Seven & I Shoyu,Japan,4.5,
Paldo,Bowl,829,Kko Kko Myun King Cup,South Korea,4.75,
Paldo,Pack,828,Seolleongtangmyeon,South Korea,3.5,
Paldo,Pack,827,Rabokki,South Korea,4.75,
Paldo,Pack,826,Namja,South Korea,5,
Paldo,Cup,825,Shoyu,Japan,3.25,
Paldo,Pack,824,Bibim Men Cucumber,South Korea,5,
Paldo,Pack,823,Kokomen Spicy Chicken,South Korea,5,2013 #9
Paldo,Bowl,822,Speed King Bowl (Prototype),South Korea,3.5,
Master Kong,Pack,821,Potatoes & Stewed Beef,China,5,
Sunlee,Bowl,820,Tom Yum Shrimp Rice Stick,Thailand,3.75,
Maruchan,Pack,819,Tempura Soba,Japan,4,
SuperMi,Pack,818,Sedaaap Mi Kuah Rasa Soto,Indonesia,4,
Souper,Bowl,817,Bowl Ramen Shrimp,Taiwan,3.75,
Vina Acecook,Pack,816,Oh! Ricey Phnom Penh Rice Noodle,Vietnam,3.75,
Chencun,Cup,815,Stewde Chicken Of Mushroom,China,3.25,
Indomie,Pack,814,Beef,Indonesia,3.5,
Mr. Noodles,Pack,813,Spicy Chicken,Canada,2,
Master Kong,Pack,812,Spicy Beef,China,3.75,
Mr. Noodles,Pack,811,Vegetable,Canada,1.75,
ABC,Pack,810,Selera Pedas Mi Goreng Hot Chicken Lemon,Indonesia,4.25,
Nongshim,Pack,809,Neoguri Mild (South Korea),South Korea,4,
Kim's Bowl,Bowl,808,Vegetarian Tom Yum,Thailand,3.5,
SuperMi,Pack,807,Super Rasa Ayam Bawang,Indonesia,4,
Ohsung,Bowl,806,Hot Spicy Bowl With Soy Peptide,South Korea,3.5,
Acecook,Bowl,805,Super Big Ramen Soy Sauce,Japan,1.25,
Little Cook,Cup,804,Abalone Chicken,Thailand,1.75,
Master Kong,Bowl,803,Premium Taste Roasted Beef,China,4,
Sarimi,Pack,802,Isi 2 Mi Goreng Rasa Ayam Kecap,Indonesia,4.5,
Gau Do,Pack,801,Hot Sour Shrimp,Vietnam,3.75,
Mr. Noodles,Pack,800,Chicken,Canada,3,
Nongshim,Bowl,799,Bowl Noodle Savory Chicken (New),USA,4.25,
Golden Wheat,Cup,798,South Korean Style Pork,China,3,
Golden Mie,Pack,797,Vegetable,Dubai,3.75,
Vina Acecook,Pack,796,Kingcook Vegetable,Vietnam,3,
Master Kong,Tray,795,Red Oil Dan Dan,China,2.75,
Sarimi,Pack,794,Soto Koya Jeruk Nipis,Indonesia,4.75,
Mr. Noodles,Pack,793,Spicy Beef,Canada,1.75,
Nongshim,Bowl,792,Bowl Noodle Spicy Chicken (New),USA,4.5,
Acecook,Bowl,791,Super Big Ramen Tonkotsu,Japan,1,
GreeNoodle,Pack,790,Shiitake & Soy Sauce,Thailand,1.5,
SuperMi,Pack,789,GoKar,Indonesia,4,
Uni-President,Pack,788,100 Beef With Sauerkraut,Taiwan,4.75,
Emart,Pack,787,Ramen E Ramen White Broth,South Korea,5,
Mr. Noodles,Pack,786,Beef,Canada,3,
Sarimi,Pack,785,Isi 2 Rasa Soto,Indonesia,3.5,
Hankow,Tray,784,Cai Lin Ji Dry Noodles,China,3.25,
Nissin,Cup,783,Cup Noodles Salsa Picante Chicken,USA,3,
Nongshim,Bowl,782,Bowl Noodle Savory Shrimp (New),USA,3.25,
Vina Acecook,Pack,781,Kingcook Beef,Vietnam,3,
Ottogi,Pack,780,Jin Ramen (Mild) (Import),South Korea,3.5,
Indomie,Pack,779,Mi Goreng Kriuuk Ayam,Indonesia,3.75,
Mamee,Cup,778,Express Cup Curry,Malaysia,2.5,
Mr. Noodles,Pack,777,Oriental,Canada,2.75,
Sarimi,Pack,776,Isi 2 Rasa Kari spesial,Indonesia,3.75,
JML,Bowl,775,Seafood,China,3,
Indomie,Pack,774,Rasa Sup Sayuran Vegan,Indonesia,2.25,
Little Cook,Bowl,773,TVP Stewed Pork,Thailand,3.5,
Nongshim,Pack,772,Bowl Noodle Hot & Spicy Beef (New),USA,3.5,
Mi Sedaap,Pack,771,Mi Kuah Rasa Ayam Bawang,Indonesia,4,
Kailo,Pack,770,Chicken,Hong Kong,3.5,
Nissin,Cup,769,Cup Noodles Shrimp Picante Style,USA,3.25,
Fashion Foods,Bowl,768,Oriental,Thailand,0.25,
Fashion Foods,Bowl,767,Mushroom Vegetarian,Thailand,1.75,
Fashion Foods,Bowl,766,Beef Pho,Thailand,3.75,
Super Bihun,Pack,765,Kuah Rice Noodles,Indonesia,4.5,
Sempio,Bowl,764,Seafood Noodle Cup,South Korea,3.5,
Maggi,Pack,763,2 Minute Noodles Tricky Tomato,India,3.25,
Long Kow,Pack,762,Kimchi Pickle Bean Vermicelli,Taiwan,1.5,
Thai Kitchen,Pack,761,Garlic Vegetable Rice Noodle,USA,3.5,
Nissin,Cup,760,Big Cup Noodles Roast Chicken,USA,3.25,
Nongshim,Bowl,759,Bowl Noodle Savory Lobster (New),USA,3.75,
JML,Bowl,758,Artificial Stew Pork,China,3.25,
Indomie,Pack,757,Mi Goreng Vegan,Indonesia,4.25,
Daikoku,Bowl,756,Bikkuchigekara Big Chige,Japan,3.75,
Nongshim,Bowl,755,Udon ,South Korea,4.25,
Nongshim,Pack,754,Ansungtangmyun (US Version),USA,3.75,
Nongshim,Pack,753,Soba,South Korea,4.25,
Nongshim,Bowl,752,Bowl Noodle Savory Tempura Udon,USA,3.5,
Nongshim,Cup,751,Shin Ramyun Black Onion,South Korea,5,
Nongshim,Bowl,750,Bowl Noodle Spicy Kimchi (New),USA,3.75,
Sapporo Ichiban,Pack,749,Chow Mein (New),USA,5,
Hosoonyi,Bowl,748,Naengmyeon Combo,USA,3.75,
Nissin,Pack,747,Spoon-it Chicken,USA,3.5,
JML,Bowl,746,Artificial Mushroom Chicken,China,1.25,
Nongshim,Pack,745,Jinjja Jinjja,South Korea,5,
Payless,Pack,744,Instant Mami Beef,Philippines,3.25,
Mamee,Cup,743,Express Cup Tom Yum,Malaysia,3.75,
Golden Mie,Pack,742,chicken,Dubai,3.25,
Wei Lih,Pack,741,Good Good Eat Super Ramen Vegetable,Taiwan,2.75,
Indomie,Pack,740,Mi Goreng Sate (Local),Indonesia,5,
JML,Bowl,739,Artificial Spicy Beef,China,3.5,
Nissin,Bowl,738,U.F.O. Yakiosoba,Japan,3.75,
Gau Do,Pack,737,Chicken Shrimp,Vietnam,2.5,
Maruchan,Tray,736,Yakisoba Spicy Vegetable,USA,3.25,
Ottogi,Bowl,735,Odongtong Myon Seafood,South Korea,2.75,
Indomie,Pack,734,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Indonesia,5,"
"
Indomie,Pack,733,Rasa Soto Betawi,Indonesia,4.5,
Indomie,Pack,732,Curly Noodle With Chicken Chilli Paddi,Indonesia,4.25,
Indomie,Pack,731,Rasa Mi Kocok Bandung,Indonesia,3.25,
Indomie,Pack,730,Rasa Soto Banjar Limau Kulit,Indonesia,5,
Indomie,Pack,729,Mi Goreng Jumbo Beef,Indonesia,5,
Indomie,Pack,728,Rasa Kari Ayam Medan,Indonesia,5,
Indomie,Pack,727,Rasa Empal Gentong,Indonesia,4,
Indomie,Pack,726,Mi Goreng Cakalang,Indonesia,4,
Indomie,Cup,725,Mi Goreng Instant Cup Noodles,Indonesia,5,
Indomie,Pack,724,Curly Noodle With Laksa Chilli,Indonesia,3.5,
Indomie,Pack,723,Mi Goreng Barbecue Chicken,Indonesia,5,
Yamamoto,Bowl,722,Seafood Ramen,Japan,3.5,
Nongshim,Bowl,721,Bowl Noodle Savory Beef,USA,4,
Golden Mie,Pack,720,Chicken Curry,Dubai,3.75,
Nissin,Pack,719,Spoon-it Beef,USA,3.25,
Ottogi,Pack,718,Kiss Myon,South Korea,3.75,
Nissin,Bowl,717,Ramen Bowl Spicy Chicken,USA,3.25,
Vifon,Bowl,716,Hu Tieu Ca Stewed Fish,Vietnam,3.75,
Indomie,Pack,715,Mi Goreng Rendang (Import),Indonesia,5,2013 #3
Pulmuone,Pack,714,Nature Is Delicious Spicy,South Korea,3.75,
Nissin,Pack,713,Spoon-it Creamy Chicken,USA,4,
Four Seas,Bowl,712,Seaweed,Hong Kong,3.25,
Nongshim,Pack,711,Hearty Rice Noodle Beef,South Korea,4.25,
Saigon Ve Wong,Bowl,710,Kung Fu Mixed Foods,Vietnam,2.75,
Nissin,Tray,709,Chow Mein Spicy Chicken,USA,3.25,
Wu Mu,Pack,708,Pork Flavor Ramen,Taiwan,2.75,
Mee Jang,Bowl,707,Noodle Soup Spicy Beef Garlic Onion,Thailand,3.25,
Unif,Bowl,706,Man Han Feast Spring Onion Eel,Taiwan,4.25,
Golden Wheat,Cup,705,South Korean Style Beef,China,3.5,
Nissin,Tray,704,Chow Mein Chinese Chicken Vegetable,USA,4,
Nissin,Pack,703,Spoon-it Rich Hearty Beef Stew,USA,3.5,
Nissin,Pack,702,Demae Ramen Black Garlic Oil Tonkotsu,Japan,4.5,
Nissin,Cup,701,Big Cup Noodles Lime Chili Shrimp,USA,4,
Nissin,Pack,700,Chikin Ramen (Local),Japan,5,
Nissin,Cup,699,Cup Noodles Salsa Picante Shrimp,USA,3.5,
Nissin,Tray,698,Chow Mein Orange Chicken,USA,4,
Nissin,Pack,697,Spoon-it Rich Hearty Savory Chicken,USA,3.25,
Nissin,Cup,696,Big Cup Noodles Spicy Chicken,USA,3.5,
JFC,Bowl,695,Japanese Style Noodle Curry,Japan,4.5,
Vina Acecook,Pack,694,Kingcook Chicken,Vietnam,3.5,
Chewy,Tray,693,Stir Rice Vermicelli Indonesian Gado Gado,China,2.25,
Samyang,Pack,692,Assorted Vegetable Ramen,South Korea,3.75,
Mamee,Cup,691,Express Cup Vegetarian,Malaysia,2,
Maruchan,Tray,690,Yakisoba Savory Soy Sauce,USA,3.75,
Mee Jang,Bowl,689,Noodle Soup Sour Spicy Shrimp Tom Yum,Thailand,2.5,
Ohsung,Pack,688,Hong Ramyun Soy Peptide Hot Spicy,South Korea,3.75,
Nissin,Cup,687,Cup Noodles Xo Sauce Seafood,Hong Kong,3.75,
Mi Sedaap,Pack,686,Mi Segera Mi Goreng Perisa Sambal Goreng,Indonesia,4.5,
Indomie,Pack,685,Rasa Sup Buntut Oxtail Soup,Indonesia,2.75,
Dragonfly,Pack,684,Artificial Seafood,China,3.75,
Nongshim,Pack,683,Udon Garlic Teriyaki,South Korea,4.75,
Indomie,Cup,682,Instant Cup Noodles Mi Goreng Satay,Indonesia,4.25,
Nongshim,Pack,681,Hearty Rice Noodle Black Bean Vegetable,South Korea,3.75,
Vina Acecook,Pack,680,Kingcook Shrimp,Vietnam,2.75,
Mamee,Cup,679,Express Cup Fried Onion Chicken,Malaysia,3.25,
Wang,Bowl,678,Kitsune Udon,South Korea,4,
Nongshim,Pack,677,Shin Ramyun Shrimp,China,4.5,
Indomie,Pack,676,Spicy Coconut Shrimp,Indonesia,4.75,
Samyang,Pack,675,Nagasaki Jjampong,South Korea,4.75,
Paldo,Pack,674,Kko Kko Myun,South Korea,5,
Ohsung,Pack,673,Hong Ramyun Soup Soy Peptide Mild,South Korea,3.25,
Mug Shot,Pack,672,Chicken,UK,3,
Mug Shot,Pack,671,Spicy Sweet & Sour,UK,3,
Saigon Ve Wong,Bowl,670,Kung Fu Artificial Chicken Rice Noodle,Vietnam,3.5,
Nissin,Bowl,669,Gozen Tempura,Japan,4,
Saigon Ve Wong,Bowl,668,Kung Fu Vegetarian,Vietnam,2,
Nissin,Bowl,667,Ramen Bowl Kimchi,USA,3,
Lishan,Pack,666,Black Rooster Chicken,Taiwan,1.5,
Mama,Pack,665,Moo Nam Tok Rice Vermicelli,Thailand,3.25,
Thai Kitchen,Pack,664,Bangkok Curry Rice Noodle,USA,2.75,
Paldo,Pack,663,Jjajangmen Black Bean,South Korea,4,
Daikoku,Bowl,662,Shokuh Kitsune Udon,Japan,4.25,
Yamamoto,Bowl,661,Ponpoko Tempura Soba,Japan,4.25,
Lucky Me!,Pack,660,Beef Na Beef,Philippines,3.75,
Nissin,Bowl,659,Ramen Bowl Spicy Shrimp,USA,3,
Paldo,Cup,658,Hwa King Cup,South Korea,3.5,
Dragonfly,Pack,657,Onion,China,3.75,
Nissin,Bowl,656,Ramen Bowl Hot & Spicy,USA,3.75,
Cap Atoom Bulan,Pack,655,Mie Telor Asli,Indonesia,3,
Mee Jang,Bowl,654,Sour Spicy Chicken Tom Yum,Thailand,3.25,
Dragonfly,Pack,653,Artificial Pork Ribs,China,4,
Sapporo Ichiban,Pack,652,Shio,Japan,5,
Mi Sedaap,Pack,651,Mi Segera Mi Sup Perisa Kari Ayam,Indonesia,4,
Dragonfly,Pack,650,Artificial Chicken,China,4,
Pot Noodle,Cup,649,Chicken & Mushroom,UK,3.75,
Nongshim,Pack,648,Seafood Ramyun,South Korea,3.75,
Sunlee,Bowl,647,Tom Yum Shrimp Noodle,Thailand,3.5,
Yamamoto,Bowl,646,Shoyu,Japan,4.25,
Nongshim,Cup,645,Oolongmen Artificial Chicken,South Korea,3.75,
Sura,Bowl,644,Knife Cut Rice Noodle,South Korea,3.75,
Wei Chuan,Pack,643,Miso Vegetables,Taiwan,3.25,
Little Cook,Cup,642,Spicy Beef,Thailand,2.75,
Vina Acecook,Pack,641,Hao Hao Shrimp Onion,Vietnam,3,
Master Kong,Pack,640,Artificial Spicy Beef,China,4.25,
Nissin,Bowl,639,Gozen Kitsune Udon,Japan,5,
GreeNoodle,Pack,638,Yakisoba,Thailand,3,
Snapdragon,Cup,637,Chinese Mushroom Rice Noodle,Singapore,2.5,
Yamamori,Pack,636,Tom Yam Ramen Pork,Japan,4.75,
Ottogi,Pack,635,Buckwheat Bibim Ramyon,South Korea,1.1,
Baijia,Bowl,634,Sichuan Hot Pot Sweet Potato Thread,China,0.5,
Mr. Udon,Pack,633,Seafood Selection,South Korea,3.5,
Mr. Udon,Pack,632,Japanese Miso,South Korea,2.75,
Fashion Foods,Bowl,631,XO Sauce,Thailand,1.25,
Ve Wong,Bowl,630,Kung Fu Artificial Mushroom Pork,Taiwan,1.25,
Master Kong,Pack,629,Artificial Braised Beef,China,4.25,
Lucky Me!,Bowl,628,Supreme La Paz Batchoy Beef Garlic,Philippines,3.5,
Omachi,Pack,627,Spaghetti,Vietnam,3.75,
Ottogi,Bowl,626,Yeul Hot Taste,South Korea,3.5,
Pot Noodle,Cup,625,Bombay Bad Boy,UK,4,
Master Kong,Pack,624,Artificial Pork,China,3.75,
Wei Wei,Pack,623,"""A"" Series Vegetarian",Taiwan,3.25,
Daikoku,Bowl,622,My Friend Vic Tanuki Udon,Japan,4.75,
Ottogi,Bowl,621,Jin Ramen Big Bowl (Hot),South Korea,3.5,
Vifon,Pack,620,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Vietnam,1.25,
Yamamoto,Bowl,619,Ponpoko Tempura Udon,Japan,4.75,
Pulmuone,Pack,618,Cold Noodles By Dad,South Korea,2.75,
Nissin,Pack,617,Demae Iccho Sesame Oil Chicken Macaroni,Japan,3.75,
Maggi,Pack,616,2 Minute Noodles Thrillin' Curry,India,2,
Yamamori,Pack,615,Tom Yam Prawn,Japan,4.5,
Fuku,Pack,614,Superior Soup Rice Noodle,Hong Kong,2.5,
Saigon Ve Wong,Bowl,613,Kung Fu Artificial Pork Flavor,Vietnam,3,
Maruchan,Tray,612,Yakisoba Spicy Chicken,USA,1.75,
Batchelors,Pack,611,Super Noodles Low Fat Sweet Thai Chilli,UK,2,
Wei Wei,Pack,610,"""A"" Series Artificial Chicken",Taiwan,3.25,
Wei Wei,Pack,609,"""A"" Series Artificial Hot Beef",Taiwan,3.75,
Koka,Pack,608,Spicy Black Pepper,Singapore,5,2012 #10
Pot Noodle,Cup,607,Beef Tomato,UK,1.5,
Six Fortune,Pack,606,U-Dong,South Korea,4,
Little Cook,Cup,605,Artificial Onion,Thailand,3.5,
Batchelors,Pack,604,Super Noodles Low Fat Chicken Herb,UK,2,
Wei Lih,Pack,603,Goog Good Eat Super Ramen Hot Chili,Taiwan,3.75,
Nongshim,Cup,602,Oolongmen Artificial Seafood,South Korea,3.5,
Wei Chuan,Pack,601,Tomato Vegetables,Taiwan,4,
Maruchan,Pack,600,Ramen Noodle Soup Beef,USA,3.25,
Lucky Me!,Pack,599,Pancit Canton Extra Hot Chili,Philippines,4,
Little Cook,Cup,598,Vegetarian,Thailand,3.25,
Batchelors,Pack,597,Super Noodles Sweet & sour,UK,3.5,
Thai Kitchen,Pack,596,Lemongrass Chili Rice Noodle,USA,1.5,
Thai Kitchen,Pack,595,Spring Onion Rice Noodle,USA,3.75,
Haioreum,Bowl,594,Asian Style Noodles Seafood,South Korea,3.5,
Nongshim,Pack,593,Chapagetti Chajang,South Korea,4,
Batchelors,Pack,592,Super Noodles Mild Curry,UK,3.25,
Batchelors,Bowl,591,Super Noodles To Go Chinese Space Rib,UK,2.5,
Mama,Bowl,590,Chand Clear Soup,Thailand,3.5,
Vifon,Bowl,589,South Korean Style Kim Chee,Vietnam,4.25,
Vifon,Pack,588,Tu Quy Pork,Vietnam,2.75,
Sunlight,Pack,587,Steam Vermicelli,Taiwan,2.1,
Vedan,Pack,586,Bah Kut Tea Noodle For Vegetarians,Taiwan,3.25,
Ve Wong,Bowl,585,Artificial Onion Flavor Bean Thread,Taiwan,1.5,
Baijia,Cup,584,Single Noble Black Bone Chicken Sweet Potato Thread,China,0,
Vifon,Pack,583,Phu Gia Cua Crab Bean Thread,Vietnam,2.25,
Koyo,Pack,582,Tofu & Miso,USA,2.5,
Koyo,Pack,581,Mushroom,USA,2.75,
Baijia,Pack,580,Hot & Sour Casserole Stewed Rice Noodle,China,0,
Baijia,Pack,579,Sichuan Pickled Sweet Potato Thread,China,1.75,
Nongshim,Pack,578,Shin Ramyun Black,South Korea,4.75,2012 #7
Pot Noodle,Cup,577,Chinese Chow Mein,UK,3,
Menraku,Bowl,576,Tempura Soba,Japan,3.75,
Batchelors,Pack,575,Super Noodles Barbecue Beef,UK,3.5,
Maggi,Pack,574,2 Minute Noodles Tricky Tomato,India,3.75,
Noah Foods,Bowl,573,Phoya Chicken,Vietnam,2,
Maruchan,Tray,572,Yakisoba Tomato Basil,USA,3,
Shirakiku,Pack,571,Japanese Style Tokusen Sio,Japan,3.25,
O Sung,Cup,570,Keopnurungji Rice Snack,South Korea,2.5,
Saigon Ve Wong,Bowl,569,Kung Fu Suc Song Artificial Pork,Vietnam,3,
Paldo,Cup,568,Gomtang,South Korea,4,
Goku Uma,Bowl,567,Soy Sauce,Japan,3.5,
Foodmon,Bowl,566,DJ DOC Jjolmyeon,South Korea,5,
Batchelors,Bowl,565,Super Noodles To Go Curry,UK,4,
Uni-President,Cup,564,One More Cup Kimchi,Taiwan,3.75,
Yum Yum,Pack,563,Duck,Thailand,3.25,
Batchelors,Pack,562,Super Noodles Bacon,UK,4.25,
Sahmyook,Pack,561,Vegetable,South Korea,3.25,
Myojo,Bowl,560,Ippeichan Soy Sauce,Japan,4,
Wai Wai,Cup,559,Quick Tom Yum Shrimp,Thailand,3,
Long Kow,Bowl,558,Crystal Noodles Vegetables,China,1.5,
Batchelors,Pack,557,Super Noodles Souther Fried Chicken,UK,3.75,
Mi Sedaap,Pack,556,Mi Goreng Perisa Asli,Indonesia,4.75,
Batchelors,Pack,555,Super Noodles Chinese Chow Mein,UK,2.75,
Yum Yum,Pack,554,Shrimp Tom Yum Flavor,Thailand,3.5,
Samyang,Cup,553,60 Ingredients,South Korea,2.75,
Super Bihun,Pack,552,Kuah Rasa Baso Sapi Rice Noodles,Indonesia,3,
Batchelors,Pack,551,Super Noodles Chicken,UK,3.25,
Nissin,Pack,550,Taisho Fried Noodle Yakisoba,Japan,4.25,
Mi Sedaap,Pack,549,Supreme Soto,Indonesia,4,
Pot Noodle,Cup,548,Original Curry,UK,3.75,
